,districtid,monthid,dose1,dose2
10637,UP_Auraiya,13,33949.0,8747.0
10638,UP_Auraiya,14,9287.0,8698.0
10639,UP_Auraiya,15,35191.0,1657.0
10640,UP_Auraiya,16,78503.0,14189.0
10641,UP_Auraiya,17,118108.0,9759.0
10642,UP_Ayodhya,1,0.0,0.0
10643,UP_Ayodhya,2,0.0,0.0
10644,UP_Ayodhya,3,0.0,0.0
10645,UP_Ayodhya,4,0.0,0.0
10646,UP_Ayodhya,5,0.0,0.0
10647,UP_Ayodhya,6,0.0,0.0
10648,UP_Ayodhya,7,0.0,0.0
10649,UP_Ayodhya,8,0.0,0.0
10650,UP_Ayodhya,9,0.0,0.0
10651,UP_Ayodhya,10,0.0,0.0
10652,UP_Ayodhya,11,13397.0,0.0
10653,UP_Ayodhya,12,9232.0,9481.0
10654,UP_Ayodhya,13,55827.0,11504.0
10655,UP_Ayodhya,14,36953.0,16939.0
10656,UP_Ayodhya,15,105146.0,5940.0
10657,UP_Ayodhya,16,160963.0,22985.0
10658,UP_Ayodhya,17,162483.0,38282.0
10659,UP_Azamgarh,1,0.0,0.0
10660,UP_Azamgarh,2,0.0,0.0
10661,UP_Azamgarh,3,0.0,0.0
10662,UP_Azamgarh,4,0.0,0.0
10663,UP_Azamgarh,5,0.0,0.0
10664,UP_Azamgarh,6,0.0,0.0
10665,UP_Azamgarh,7,0.0,0.0
10666,UP_Azamgarh,8,0.0,0.0
10667,UP_Azamgarh,9,0.0,0.0
10668,UP_Azamgarh,10,0.0,0.0
10669,UP_Azamgarh,11,15908.0,0.0
10670,UP_Azamgarh,12,18500.0,10733.0
10671,UP_Azamgarh,13,106039.0,12122.0
10672,UP_Azamgarh,14,36229.0,22535.0
10673,UP_Azamgarh,15,183733.0,9822.0
10674,UP_Azamgarh,16,297539.0,48822.0
10675,UP_Azamgarh,17,348259.0,51908.0
10676,UP_Budaun,1,0.0,0.0
10677,UP_Budaun,2,0.0,0.0
10678,UP_Budaun,3,0.0,0.0
10679,UP_Budaun,4,0.0,0.0
10680,UP_Budaun,5,0.0,0.0
10681,UP_Budaun,6,0.0,0.0
10682,UP_Budaun,7,0.0,0.0
10683,UP_Budaun,8,0.0,0.0
10684,UP_Budaun,9,0.0,0.0
10685,UP_Budaun,10,0.0,0.0
10686,UP_Budaun,11,11558.0,0.0
10687,UP_Budaun,12,14791.0,7977.0
10688,UP_Budaun,13,105670.0,7443.0
10689,UP_Budaun,14,32815.0,20369.0
10690,UP_Budaun,15,47279.0,3984.0
10691,UP_Budaun,16,115595.0,21704.0
10692,UP_Budaun,17,188839.0,29287.0
10693,UP_Baghpat,1,0.0,0.0
10694,UP_Baghpat,2,0.0,0.0
10695,UP_Baghpat,3,0.0,0.0
10696,UP_Baghpat,4,0.0,0.0
10697,UP_Baghpat,5,0.0,0.0
10698,UP_Baghpat,6,0.0,0.0
10699,UP_Baghpat,7,0.0,0.0
10700,UP_Baghpat,8,0.0,0.0
10701,UP_Baghpat,9,0.0,0.0
10702,UP_Baghpat,10,0.0,0.0
10703,UP_Baghpat,11,5629.0,0.0
10704,UP_Baghpat,12,7701.0,4146.0
10705,UP_Baghpat,13,70634.0,3737.0
10706,UP_Baghpat,14,30317.0,18864.0
10707,UP_Baghpat,15,101409.0,4228.0
10708,UP_Baghpat,16,126264.0,20899.0
10709,UP_Baghpat,17,114121.0,33052.0
10710,UP_Bahraich,1,0.0,0.0
10711,UP_Bahraich,2,0.0,0.0
10712,UP_Bahraich,3,0.0,0.0
10713,UP_Bahraich,4,0.0,0.0
10714,UP_Bahraich,5,0.0,0.0
10715,UP_Bahraich,6,0.0,0.0
10716,UP_Bahraich,7,0.0,0.0
10717,UP_Bahraich,8,0.0,0.0
10718,UP_Bahraich,9,0.0,0.0
10719,UP_Bahraich,10,0.0,0.0
10720,UP_Bahraich,11,11797.0,0.0
10721,UP_Bahraich,12,23165.0,9526.0
10722,UP_Bahraich,13,136092.0,13586.0
10723,UP_Bahraich,14,26198.0,34949.0
10724,UP_Bahraich,15,128014.0,5608.0
10725,UP_Bahraich,16,300845.0,27968.0
10726,UP_Bahraich,17,274435.0,31829.0
10727,UP_Ballia,1,0.0,0.0
10728,UP_Ballia,2,0.0,0.0
10729,UP_Ballia,3,0.0,0.0
10730,UP_Ballia,4,0.0,0.0
10731,UP_Ballia,5,0.0,0.0
10732,UP_Ballia,6,0.0,0.0
10733,UP_Ballia,7,0.0,0.0
10734,UP_Ballia,8,0.0,0.0
10735,UP_Ballia,9,0.0,0.0
10736,UP_Ballia,10,0.0,0.0
10737,UP_Ballia,11,8416.0,0.0
10738,UP_Ballia,12,13404.0,6434.0
10739,UP_Ballia,13,74277.0,11915.0
10740,UP_Ballia,14,43079.0,23758.0
10741,UP_Ballia,15,54672.0,7979.0
10742,UP_Ballia,16,123941.0,27955.0
10743,UP_Ballia,17,202378.0,36153.0
10744,UP_Banda,1,0.0,0.0
10745,UP_Banda,2,0.0,0.0
10746,UP_Banda,3,0.0,0.0
10747,UP_Banda,4,0.0,0.0
10748,UP_Banda,5,0.0,0.0
10749,UP_Banda,6,0.0,0.0
10750,UP_Banda,7,0.0,0.0
10751,UP_Banda,8,0.0,0.0
10752,UP_Banda,9,0.0,0.0
10753,UP_Banda,10,0.0,0.0
10754,UP_Banda,11,6172.0,0.0
10755,UP_Banda,12,6559.0,4289.0
10756,UP_Banda,13,55430.0,6238.0
10757,UP_Banda,14,12967.0,9347.0
10758,UP_Banda,15,65008.0,1395.0
10759,UP_Banda,16,112953.0,11373.0
10760,UP_Banda,17,142674.0,15547.0
10761,UP_Barabanki,1,0.0,0.0
10762,UP_Barabanki,2,0.0,0.0
10763,UP_Barabanki,3,0.0,0.0
10764,UP_Barabanki,4,0.0,0.0
10765,UP_Barabanki,5,0.0,0.0
10766,UP_Barabanki,6,0.0,0.0
10767,UP_Barabanki,7,0.0,0.0
10768,UP_Barabanki,8,0.0,0.0
10769,UP_Barabanki,9,0.0,0.0
10770,UP_Barabanki,10,0.0,0.0
10771,UP_Barabanki,11,17686.0,0.0
10772,UP_Barabanki,12,13800.0,14095.0
10773,UP_Barabanki,13,69265.0,9653.0
10774,UP_Barabanki,14,26794.0,18777.0
10775,UP_Barabanki,15,139299.0,6568.0
10776,UP_Barabanki,16,234796.0,21856.0
10777,UP_Barabanki,17,232900.0,23925.0
10778,UP_Bareilly,1,0.0,0.0
10779,UP_Bareilly,2,0.0,0.0
10780,UP_Bareilly,3,0.0,0.0
10781,UP_Bareilly,4,0.0,0.0
10782,UP_Bareilly,5,0.0,0.0
10783,UP_Bareilly,6,0.0,0.0
10784,UP_Bareilly,7,0.0,0.0
10785,UP_Bareilly,8,0.0,0.0
10786,UP_Bareilly,9,0.0,0.0
10787,UP_Bareilly,10,0.0,0.0
10788,UP_Bareilly,11,24433.0,0.0
10789,UP_Bareilly,12,21524.0,17236.0
10790,UP_Bareilly,13,143040.0,17377.0
10791,UP_Bareilly,14,96126.0,42620.0
10792,UP_Bareilly,15,223730.0,20485.0
10793,UP_Bareilly,16,243336.0,48580.0
10794,UP_Bareilly,17,287586.0,70335.0
10795,UP_Basti,1,0.0,0.0
10796,UP_Basti,2,0.0,0.0
10797,UP_Basti,3,0.0,0.0
10798,UP_Basti,4,0.0,0.0
10799,UP_Basti,5,0.0,0.0
10800,UP_Basti,6,0.0,0.0
10801,UP_Basti,7,0.0,0.0
10802,UP_Basti,8,0.0,0.0
10803,UP_Basti,9,0.0,0.0
10804,UP_Basti,10,0.0,0.0
10805,UP_Basti,11,12888.0,0.0
10806,UP_Basti,12,12100.0,8268.0
10807,UP_Basti,13,101348.0,10600.0
10808,UP_Basti,14,22147.0,15865.0
10809,UP_Basti,15,116905.0,1429.0
10810,UP_Basti,16,183674.0,30146.0
10811,UP_Basti,17,193803.0,29889.0
10812,UP_Bhadohi,1,0.0,0.0
10813,UP_Bhadohi,2,0.0,0.0
10814,UP_Bhadohi,3,0.0,0.0
10815,UP_Bhadohi,4,0.0,0.0
10816,UP_Bhadohi,5,0.0,0.0
10817,UP_Bhadohi,6,0.0,0.0
10818,UP_Bhadohi,7,0.0,0.0
10819,UP_Bhadohi,8,0.0,0.0
10820,UP_Bhadohi,9,0.0,0.0
10821,UP_Bhadohi,10,0.0,0.0
10822,UP_Bhadohi,11,4971.0,0.0
10823,UP_Bhadohi,12,5312.0,3329.0
10824,UP_Bhadohi,13,60249.0,2683.0
10825,UP_Bhadohi,14,23428.0,18652.0
10826,UP_Bhadohi,15,51173.0,3796.0
10827,UP_Bhadohi,16,109091.0,15056.0
10828,UP_Bhadohi,17,116242.0,18625.0
10829,UP_Bijnor,1,0.0,0.0
10830,UP_Bijnor,2,0.0,0.0
10831,UP_Bijnor,3,0.0,0.0
10832,UP_Bijnor,4,0.0,0.0
10833,UP_Bijnor,5,0.0,0.0
10834,UP_Bijnor,6,0.0,0.0
10835,UP_Bijnor,7,0.0,0.0
10836,UP_Bijnor,8,0.0,0.0
10837,UP_Bijnor,9,0.0,0.0
10838,UP_Bijnor,10,0.0,0.0
10839,UP_Bijnor,11,14315.0,0.0
10840,UP_Bijnor,12,15941.0,9745.0
10841,UP_Bijnor,13,100037.0,19644.0
10842,UP_Bijnor,14,34860.0,22215.0
10843,UP_Bijnor,15,128793.0,8406.0
10844,UP_Bijnor,16,262287.0,38757.0
10845,UP_Bijnor,17,280466.0,44430.0
10846,UP_Bulandshahr,1,0.0,0.0
10847,UP_Bulandshahr,2,0.0,0.0
10848,UP_Bulandshahr,3,0.0,0.0
10849,UP_Bulandshahr,4,0.0,0.0
10850,UP_Bulandshahr,5,0.0,0.0
10851,UP_Bulandshahr,6,0.0,0.0
10852,UP_Bulandshahr,7,0.0,0.0
10853,UP_Bulandshahr,8,0.0,0.0
10854,UP_Bulandshahr,9,0.0,0.0
10855,UP_Bulandshahr,10,0.0,0.0
10856,UP_Bulandshahr,11,15857.0,0.0
10857,UP_Bulandshahr,12,25342.0,9966.0
10858,UP_Bulandshahr,13,92870.0,18322.0
10859,UP_Bulandshahr,14,48511.0,34212.0
10860,UP_Bulandshahr,15,195280.0,12023.0
10861,UP_Bulandshahr,16,305935.0,40807.0
10862,UP_Bulandshahr,17,301461.0,42990.0
10863,UP_Chandauli,1,0.0,0.0
10864,UP_Chandauli,2,0.0,0.0
10865,UP_Chandauli,3,0.0,0.0
10866,UP_Chandauli,4,0.0,0.0
10867,UP_Chandauli,5,0.0,0.0
10868,UP_Chandauli,6,0.0,0.0
10869,UP_Chandauli,7,0.0,0.0
10870,UP_Chandauli,8,0.0,0.0
10871,UP_Chandauli,9,0.0,0.0
10872,UP_Chandauli,10,0.0,0.0
10873,UP_Chandauli,11,6096.0,0.0
10874,UP_Chandauli,12,10242.0,4381.0
10875,UP_Chandauli,13,51746.0,6579.0
10876,UP_Chandauli,14,23415.0,12640.0
10877,UP_Chandauli,15,48554.0,3301.0
10878,UP_Chandauli,16,104671.0,14621.0
10879,UP_Chandauli,17,153073.0,16112.0
10880,UP_Chitrakoot,1,0.0,0.0
10881,UP_Chitrakoot,2,0.0,0.0
10882,UP_Chitrakoot,3,0.0,0.0
10883,UP_Chitrakoot,4,0.0,0.0
10884,UP_Chitrakoot,5,0.0,0.0
10885,UP_Chitrakoot,6,0.0,0.0
10886,UP_Chitrakoot,7,0.0,0.0
10887,UP_Chitrakoot,8,0.0,0.0
10888,UP_Chitrakoot,9,0.0,0.0
10889,UP_Chitrakoot,10,0.0,0.0
10890,UP_Chitrakoot,11,3383.0,0.0
10891,UP_Chitrakoot,12,4760.0,1929.0
10892,UP_Chitrakoot,13,27808.0,3670.0
10893,UP_Chitrakoot,14,8272.0,4212.0
10894,UP_Chitrakoot,15,20802.0,425.0
10895,UP_Chitrakoot,16,81466.0,4804.0
10896,UP_Chitrakoot,17,103546.0,7745.0
10897,UP_Deoria,1,0.0,0.0
10898,UP_Deoria,2,0.0,0.0
10899,UP_Deoria,3,0.0,0.0
10900,UP_Deoria,4,0.0,0.0
10901,UP_Deoria,5,0.0,0.0
10902,UP_Deoria,6,0.0,0.0
10903,UP_Deoria,7,0.0,0.0
10904,UP_Deoria,8,0.0,0.0
10905,UP_Deoria,9,0.0,0.0
10906,UP_Deoria,10,0.0,0.0
10907,UP_Deoria,11,12388.0,0.0
10908,UP_Deoria,12,14689.0,9453.0
10909,UP_Deoria,13,88708.0,10464.0
10910,UP_Deoria,14,36032.0,24742.0
10911,UP_Deoria,15,72165.0,5684.0
10912,UP_Deoria,16,180938.0,32011.0
10913,UP_Deoria,17,200298.0,46383.0
10914,UP_Etah,1,0.0,0.0
10915,UP_Etah,2,0.0,0.0
10916,UP_Etah,3,0.0,0.0
10917,UP_Etah,4,0.0,0.0
10918,UP_Etah,5,0.0,0.0
10919,UP_Etah,6,0.0,0.0
10920,UP_Etah,7,0.0,0.0
10921,UP_Etah,8,0.0,0.0
10922,UP_Etah,9,0.0,0.0
10923,UP_Etah,10,0.0,0.0
10924,UP_Etah,11,6788.0,0.0
10925,UP_Etah,12,9308.0,4385.0
10926,UP_Etah,13,40511.0,5856.0
10927,UP_Etah,14,15084.0,9211.0
10928,UP_Etah,15,36742.0,1608.0
10929,UP_Etah,16,97446.0,13187.0
10930,UP_Etah,17,130966.0,16996.0
10931,UP_Etawah,1,0.0,0.0
10932,UP_Etawah,2,0.0,0.0
10933,UP_Etawah,3,0.0,0.0
10934,UP_Etawah,4,0.0,0.0
10935,UP_Etawah,5,0.0,0.0
10936,UP_Etawah,6,0.0,0.0
10937,UP_Etawah,7,0.0,0.0
10938,UP_Etawah,8,0.0,0.0
10939,UP_Etawah,9,0.0,0.0
10940,UP_Etawah,10,0.0,0.0
10941,UP_Etawah,11,9715.0,0.0
10942,UP_Etawah,12,9769.0,6548.0
10943,UP_Etawah,13,51464.0,8786.0
10944,UP_Etawah,14,13527.0,11596.0
10945,UP_Etawah,15,42616.0,3769.0
10946,UP_Etawah,16,96148.0,13916.0
10947,UP_Etawah,17,125819.0,15417.0
10948,UP_Farrukhabad,1,0.0,0.0
10949,UP_Farrukhabad,2,0.0,0.0
10950,UP_Farrukhabad,3,0.0,0.0
10951,UP_Farrukhabad,4,0.0,0.0
10952,UP_Farrukhabad,5,0.0,0.0
10953,UP_Farrukhabad,6,0.0,0.0
10954,UP_Farrukhabad,7,0.0,0.0
10955,UP_Farrukhabad,8,0.0,0.0
10956,UP_Farrukhabad,9,0.0,0.0
10957,UP_Farrukhabad,10,0.0,0.0
10958,UP_Farrukhabad,11,6070.0,0.0
10959,UP_Farrukhabad,12,11350.0,3230.0
10960,UP_Farrukhabad,13,51867.0,11399.0
10961,UP_Farrukhabad,14,17249.0,19371.0
10962,UP_Farrukhabad,15,41729.0,3364.0
10963,UP_Farrukhabad,16,97453.0,9970.0
10964,UP_Farrukhabad,17,141171.0,15742.0
10965,UP_Fatehpur,1,0.0,0.0
10966,UP_Fatehpur,2,0.0,0.0
10967,UP_Fatehpur,3,0.0,0.0
10968,UP_Fatehpur,4,0.0,0.0
10969,UP_Fatehpur,5,0.0,0.0
10970,UP_Fatehpur,6,0.0,0.0
10971,UP_Fatehpur,7,0.0,0.0
10972,UP_Fatehpur,8,0.0,0.0
10973,UP_Fatehpur,9,0.0,0.0
10974,UP_Fatehpur,10,0.0,0.0
10975,UP_Fatehpur,11,10814.0,0.0
10976,UP_Fatehpur,12,14017.0,8553.0
10977,UP_Fatehpur,13,73838.0,12026.0
10978,UP_Fatehpur,14,18762.0,14677.0
10979,UP_Fatehpur,15,42789.0,5880.0
10980,UP_Fatehpur,16,153248.0,21733.0
10981,UP_Fatehpur,17,246559.0,32676.0
10982,UP_Firozabad,1,0.0,0.0
10983,UP_Firozabad,2,0.0,0.0
10984,UP_Firozabad,3,0.0,0.0
10985,UP_Firozabad,4,0.0,0.0
10986,UP_Firozabad,5,0.0,0.0
10987,UP_Firozabad,6,0.0,0.0
10988,UP_Firozabad,7,0.0,0.0
10989,UP_Firozabad,8,0.0,0.0
10990,UP_Firozabad,9,0.0,0.0
10991,UP_Firozabad,10,0.0,0.0
10992,UP_Firozabad,11,8073.0,0.0
10993,UP_Firozabad,12,12928.0,4147.0
10994,UP_Firozabad,13,70419.0,10431.0
10995,UP_Firozabad,14,37732.0,15495.0
10996,UP_Firozabad,15,79524.0,5509.0
10997,UP_Firozabad,16,111338.0,18446.0
10998,UP_Firozabad,17,202616.0,30401.0
10999,UP_Gautam Buddha Nagar,1,0.0,0.0
11000,UP_Gautam Buddha Nagar,2,0.0,0.0
11001,UP_Gautam Buddha Nagar,3,0.0,0.0
11002,UP_Gautam Buddha Nagar,4,0.0,0.0
11003,UP_Gautam Buddha Nagar,5,0.0,0.0
11004,UP_Gautam Buddha Nagar,6,0.0,0.0
11005,UP_Gautam Buddha Nagar,7,0.0,0.0
11006,UP_Gautam Buddha Nagar,8,0.0,0.0
11007,UP_Gautam Buddha Nagar,9,0.0,0.0
11008,UP_Gautam Buddha Nagar,10,0.0,0.0
11009,UP_Gautam Buddha Nagar,11,20178.0,0.0
11010,UP_Gautam Buddha Nagar,12,23660.0,12914.0
11011,UP_Gautam Buddha Nagar,13,162247.0,14836.0
11012,UP_Gautam Buddha Nagar,14,104361.0,61499.0
11013,UP_Gautam Buddha Nagar,15,449245.0,14595.0
11014,UP_Gautam Buddha Nagar,16,373292.0,104814.0
11015,UP_Gautam Buddha Nagar,17,260674.0,139605.0
11016,UP_Ghaziabad,1,0.0,0.0
11017,UP_Ghaziabad,2,0.0,0.0
11018,UP_Ghaziabad,3,0.0,0.0
11019,UP_Ghaziabad,4,0.0,0.0
11020,UP_Ghaziabad,5,0.0,0.0
11021,UP_Ghaziabad,6,0.0,0.0
11022,UP_Ghaziabad,7,0.0,0.0
11023,UP_Ghaziabad,8,0.0,0.0
11024,UP_Ghaziabad,9,0.0,0.0
11025,UP_Ghaziabad,10,0.0,0.0
11026,UP_Ghaziabad,11,21020.0,2.0
11027,UP_Ghaziabad,12,24034.0,14616.0
11028,UP_Ghaziabad,13,168715.0,17483.0
11029,UP_Ghaziabad,14,102081.0,51949.0
11030,UP_Ghaziabad,15,317104.0,20358.0
11031,UP_Ghaziabad,16,339389.0,97884.0
11032,UP_Ghaziabad,17,356457.0,102945.0
11033,UP_Ghazipur,1,0.0,0.0
11034,UP_Ghazipur,2,0.0,0.0
11035,UP_Ghazipur,3,0.0,0.0
11036,UP_Ghazipur,4,0.0,0.0
11037,UP_Ghazipur,5,0.0,0.0
11038,UP_Ghazipur,6,0.0,0.0
11039,UP_Ghazipur,7,0.0,0.0
11040,UP_Ghazipur,8,0.0,0.0
11041,UP_Ghazipur,9,0.0,0.0
11042,UP_Ghazipur,10,0.0,0.0
11043,UP_Ghazipur,11,11371.0,0.0
11044,UP_Ghazipur,12,17412.0,8060.0
11045,UP_Ghazipur,13,73690.0,9439.0
11046,UP_Ghazipur,14,29412.0,23723.0
11047,UP_Ghazipur,15,136288.0,8434.0
11048,UP_Ghazipur,16,233823.0,30562.0
11049,UP_Ghazipur,17,317808.0,32035.0
11050,UP_Gonda,1,0.0,0.0
11051,UP_Gonda,2,0.0,0.0
11052,UP_Gonda,3,0.0,0.0
11053,UP_Gonda,4,0.0,0.0
11054,UP_Gonda,5,0.0,0.0
11055,UP_Gonda,6,0.0,0.0
11056,UP_Gonda,7,0.0,0.0
11057,UP_Gonda,8,0.0,0.0
11058,UP_Gonda,9,0.0,0.0
11059,UP_Gonda,10,0.0,0.0
11060,UP_Gonda,11,14118.0,0.0
11061,UP_Gonda,12,17310.0,10168.0
11062,UP_Gonda,13,83909.0,7987.0
11063,UP_Gonda,14,45111.0,21713.0
11064,UP_Gonda,15,220496.0,12097.0
11065,UP_Gonda,16,278419.0,30949.0
11066,UP_Gonda,17,305521.0,42154.0
11067,UP_Gorakhpur,1,0.0,0.0
11068,UP_Gorakhpur,2,0.0,0.0
11069,UP_Gorakhpur,3,0.0,0.0
11070,UP_Gorakhpur,4,0.0,0.0
11071,UP_Gorakhpur,5,0.0,0.0
11072,UP_Gorakhpur,6,0.0,0.0
11073,UP_Gorakhpur,7,0.0,0.0
11074,UP_Gorakhpur,8,0.0,0.0
11075,UP_Gorakhpur,9,0.0,0.0
11076,UP_Gorakhpur,10,0.0,0.0
11077,UP_Gorakhpur,11,20765.0,0.0
11078,UP_Gorakhpur,12,31768.0,14190.0
11079,UP_Gorakhpur,13,137565.0,13729.0
11080,UP_Gorakhpur,14,98561.0,46196.0
11081,UP_Gorakhpur,15,242609.0,24646.0
11082,UP_Gorakhpur,16,343966.0,64212.0
11083,UP_Gorakhpur,17,325421.0,83874.0
11084,UP_Hapur,1,0.0,0.0
11085,UP_Hapur,2,0.0,0.0
11086,UP_Hapur,3,0.0,0.0
11087,UP_Hapur,4,0.0,0.0
11088,UP_Hapur,5,0.0,0.0
11089,UP_Hapur,6,0.0,0.0
11090,UP_Hapur,7,0.0,0.0
11091,UP_Hapur,8,0.0,0.0
11092,UP_Hapur,9,0.0,0.0
11093,UP_Hapur,10,0.0,0.0
11094,UP_Hapur,11,6091.0,0.0
11095,UP_Hapur,12,6632.0,4742.0
11096,UP_Hapur,13,46153.0,4441.0
11097,UP_Hapur,14,20611.0,12295.0
11098,UP_Hapur,15,54991.0,3593.0
11099,UP_Hapur,16,100033.0,22151.0
11100,UP_Hapur,17,110732.0,21076.0
11101,UP_Hardoi,1,0.0,0.0
11102,UP_Hardoi,2,0.0,0.0
11103,UP_Hardoi,3,0.0,0.0
11104,UP_Hardoi,4,0.0,0.0
11105,UP_Hardoi,5,0.0,0.0
11106,UP_Hardoi,6,0.0,0.0
11107,UP_Hardoi,7,0.0,0.0
11108,UP_Hardoi,8,0.0,0.0
11109,UP_Hardoi,9,0.0,0.0
11110,UP_Hardoi,10,0.0,0.0
11111,UP_Hardoi,11,14403.0,0.0
11112,UP_Hardoi,12,17075.0,10200.0
11113,UP_Hardoi,13,84437.0,14642.0
11114,UP_Hardoi,14,25721.0,17977.0
11115,UP_Hardoi,15,65282.0,5431.0
11116,UP_Hardoi,16,272136.0,21501.0
11117,UP_Hardoi,17,331322.0,30000.0
11118,UP_Hathras,1,0.0,0.0
11119,UP_Hathras,2,0.0,0.0
11120,UP_Hathras,3,0.0,0.0
11121,UP_Hathras,4,0.0,0.0
11122,UP_Hathras,5,0.0,0.0
11123,UP_Hathras,6,0.0,0.0
11124,UP_Hathras,7,0.0,0.0
11125,UP_Hathras,8,0.0,0.0
11126,UP_Hathras,9,0.0,0.0
11127,UP_Hathras,10,0.0,0.0
11128,UP_Hathras,11,6628.0,0.0
11129,UP_Hathras,12,6406.0,3730.0
11130,UP_Hathras,13,63364.0,5600.0
11131,UP_Hathras,14,19877.0,14480.0
11132,UP_Hathras,15,45872.0,2095.0
11133,UP_Hathras,16,98843.0,18815.0
11134,UP_Hathras,17,135932.0,21088.0
11135,UP_Jalaun,1,0.0,0.0
11136,UP_Jalaun,2,0.0,0.0
11137,UP_Jalaun,3,0.0,0.0
11138,UP_Jalaun,4,0.0,0.0
11139,UP_Jalaun,5,0.0,0.0
11140,UP_Jalaun,6,0.0,0.0
11141,UP_Jalaun,7,0.0,0.0
11142,UP_Jalaun,8,0.0,0.0
11143,UP_Jalaun,9,0.0,0.0
11144,UP_Jalaun,10,0.0,0.0
11145,UP_Jalaun,11,6626.0,0.0
11146,UP_Jalaun,12,8842.0,3923.0
11147,UP_Jalaun,13,56552.0,5207.0
11148,UP_Jalaun,14,18446.0,11422.0
11149,UP_Jalaun,15,74271.0,1496.0
11150,UP_Jalaun,16,125275.0,19315.0
11151,UP_Jalaun,17,114544.0,21765.0
11152,UP_Jaunpur,1,0.0,0.0
11153,UP_Jaunpur,2,0.0,0.0
11154,UP_Jaunpur,3,0.0,0.0
11155,UP_Jaunpur,4,0.0,0.0
11156,UP_Jaunpur,5,0.0,0.0
11157,UP_Jaunpur,6,0.0,0.0
11158,UP_Jaunpur,7,0.0,0.0
11159,UP_Jaunpur,8,0.0,0.0
11160,UP_Jaunpur,9,0.0,0.0
11161,UP_Jaunpur,10,0.0,0.0
11162,UP_Jaunpur,11,14328.0,0.0
11163,UP_Jaunpur,12,21227.0,11514.0
11164,UP_Jaunpur,13,137457.0,8026.0
11165,UP_Jaunpur,14,55121.0,47069.0
11166,UP_Jaunpur,15,74752.0,10287.0
11167,UP_Jaunpur,16,272748.0,43550.0
11168,UP_Jaunpur,17,356141.0,58597.0
11169,UP_Jhansi,1,0.0,0.0
11170,UP_Jhansi,2,0.0,0.0
11171,UP_Jhansi,3,0.0,0.0
11172,UP_Jhansi,4,0.0,0.0
11173,UP_Jhansi,5,0.0,0.0
11174,UP_Jhansi,6,0.0,0.0
11175,UP_Jhansi,7,0.0,0.0
11176,UP_Jhansi,8,0.0,0.0
11177,UP_Jhansi,9,0.0,0.0
11178,UP_Jhansi,10,0.0,0.0
11179,UP_Jhansi,11,12573.0,0.0
11180,UP_Jhansi,12,12888.0,8474.0
11181,UP_Jhansi,13,56641.0,10291.0
11182,UP_Jhansi,14,33781.0,21580.0
11183,UP_Jhansi,15,119542.0,2166.0
11184,UP_Jhansi,16,132784.0,35125.0
11185,UP_Jhansi,17,174261.0,35347.0
11186,UP_Kannauj,1,0.0,0.0
11187,UP_Kannauj,2,0.0,0.0
11188,UP_Kannauj,3,0.0,0.0
11189,UP_Kannauj,4,0.0,0.0
11190,UP_Kannauj,5,0.0,0.0
11191,UP_Kannauj,6,0.0,0.0
11192,UP_Kannauj,7,0.0,0.0
11193,UP_Kannauj,8,0.0,0.0
11194,UP_Kannauj,9,0.0,0.0
11195,UP_Kannauj,10,0.0,0.0
11196,UP_Kannauj,11,6754.0,0.0
11197,UP_Kannauj,12,6334.0,4694.0
11198,UP_Kannauj,13,37351.0,6503.0
11199,UP_Kannauj,14,7164.0,6936.0
11200,UP_Kannauj,15,46422.0,987.0
11201,UP_Kannauj,16,128963.0,10032.0
11202,UP_Kannauj,17,138568.0,9531.0
11203,UP_Kanpur Dehat,1,0.0,0.0
11204,UP_Kanpur Dehat,2,0.0,0.0
11205,UP_Kanpur Dehat,3,0.0,0.0
11206,UP_Kanpur Dehat,4,0.0,0.0
11207,UP_Kanpur Dehat,5,0.0,0.0
11208,UP_Kanpur Dehat,6,0.0,0.0
11209,UP_Kanpur Dehat,7,0.0,0.0
11210,UP_Kanpur Dehat,8,0.0,0.0
11211,UP_Kanpur Dehat,9,0.0,0.0
11212,UP_Kanpur Dehat,10,0.0,0.0
11213,UP_Kanpur Dehat,11,7332.0,0.0
11214,UP_Kanpur Dehat,12,10118.0,4945.0
11215,UP_Kanpur Dehat,13,58381.0,8396.0
11216,UP_Kanpur Dehat,14,12959.0,11745.0
11217,UP_Kanpur Dehat,15,51499.0,2419.0
11218,UP_Kanpur Dehat,16,96443.0,14066.0
11219,UP_Kanpur Dehat,17,140021.0,13766.0
11220,UP_Kanpur Nagar,1,0.0,0.0
11221,UP_Kanpur Nagar,2,0.0,0.0
11222,UP_Kanpur Nagar,3,0.0,0.0
11223,UP_Kanpur Nagar,4,0.0,0.0
11224,UP_Kanpur Nagar,5,0.0,0.0
11225,UP_Kanpur Nagar,6,0.0,0.0
11226,UP_Kanpur Nagar,7,0.0,0.0
11227,UP_Kanpur Nagar,8,0.0,0.0
11228,UP_Kanpur Nagar,9,0.0,0.0
11229,UP_Kanpur Nagar,10,0.0,0.0
11230,UP_Kanpur Nagar,11,18136.0,0.0
11231,UP_Kanpur Nagar,12,25845.0,10263.0
11232,UP_Kanpur Nagar,13,166274.0,23284.0
11233,UP_Kanpur Nagar,14,117337.0,50403.0
11234,UP_Kanpur Nagar,15,257195.0,24284.0
11235,UP_Kanpur Nagar,16,231991.0,75913.0
11236,UP_Kanpur Nagar,17,270161.0,92205.0
